,player_id,name,type,team_id,team_name,rank,index,matches played,total points earned,Most points in a match,not out percent,total raids,Successful Raids percent,No of Super Raids,Super 10s,Total Raid Points,Average Raid Points per Match,No of super tackles,high 5s,Total tackle points,average tackle per match,Total tackles,Tackle Strike Rate
125,2330,Sumit,"Defender, left corner",30,/teams/up-yoddha,26.0,Overall,17.0,60.0,6.0,83.33,6.0,33.33,0.0,0.0,2.0,0.11,0.0,5.0,58.0,3.41,106.0,54.71
126,2330,Sumit,"Defender, left corner",30,/teams/up-yoddha,26.0,Season 7,17.0,60.0,6.0,83.33,6.0,33.33,0.0,0.0,2.0,0.11,0.0,5.0,58.0,3.41,106.0,54.71
127,322,PO Surjeet Singh,"Defender, right cover",7,/teams/puneri-paltan,28.0,Overall,91.0,275.0,9.0,96.99,133.0,6.76,0.0,0.0,9.0,0.09,16.0,25.0,266.0,2.74,523.0,50.86
128,322,PO Surjeet Singh,"Defender, right cover",7,/teams/puneri-paltan,28.0,Season 7,18.0,53.0,7.0,94.44,18.0,11.11,0.0,0.0,2.0,0.11,5.0,5.0,51.0,2.55,100.0,51.0
129,322,PO Surjeet Singh,"Defender, right cover",7,/teams/puneri-paltan,28.0,Season 6,23.0,57.0,7.0,96.29,54.0,5.55,0.0,0.0,3.0,0.13,2.0,4.0,54.0,2.26,129.0,41.86
130,322,PO Surjeet Singh,"Defender, right cover",7,/teams/puneri-paltan,28.0,Season 5,24.0,79.0,8.0,98.07,52.0,5.76,0.0,0.0,3.0,0.12,4.0,9.0,76.0,3.0,146.0,52.05
131,322,PO Surjeet Singh,"Defender, right cover",7,/teams/puneri-paltan,28.0,Season 4,14.0,37.0,5.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,37.0,2.35,73.0,50.68
132,322,PO Surjeet Singh,"Defender, right cover",7,/teams/puneri-paltan,28.0,Season 3,12.0,49.0,9.0,100.0,6.0,16.66,0.0,0.0,1.0,0.08,1.0,5.0,48.0,3.91,75.0,64.0
133,320,Nitin Tomar,Raider,7,/teams/puneri-paltan,29.0,Overall,64.0,446.0,20.0,82.22,906.0,47.01,10.0,14.0,426.0,6.65,2.0,0.0,20.0,0.28,73.0,27.39
134,320,Nitin Tomar,Raider,7,/teams/puneri-paltan,29.0,Season 7,11.0,52.0,11.0,74.13,116.0,42.24,0.0,1.0,49.0,4.45,0.0,0.0,3.0,0.27,15.0,20.0
135,320,Nitin Tomar,Raider,7,/teams/puneri-paltan,29.0,Season 6,11.0,102.0,20.0,83.24,191.0,52.35,1.0,4.0,100.0,9.09,0.0,0.0,2.0,0.18,9.0,22.22
136,320,Nitin Tomar,Raider,7,/teams/puneri-paltan,29.0,Season 5,20.0,177.0,18.0,86.23,327.0,51.07,7.0,7.0,167.0,8.35,1.0,0.0,10.0,0.45,30.0,33.33
137,320,Nitin Tomar,Raider,7,/teams/puneri-paltan,29.0,Season 4,12.0,34.0,7.0,74.1,112.0,29.46,1.0,0.0,33.0,2.75,0.0,0.0,1.0,0.08,8.0,12.5
138,320,Nitin Tomar,Raider,7,/teams/puneri-paltan,29.0,Season 3,10.0,81.0,13.0,84.37,160.0,48.12,1.0,2.0,77.0,7.7,1.0,0.0,4.0,0.3,11.0,36.36
139,142,Sandeep Narwal,All Rounder,5,/teams/u-mumba,30.0,Overall,117.0,534.0,14.0,86.13,714.0,33.75,11.0,1.0,241.0,2.05,28.0,16.0,293.0,2.26,531.0,55.17
140,142,Sandeep Narwal,All Rounder,5,/teams/u-mumba,30.0,Season 7,16.0,51.0,6.0,81.25,48.0,25.0,0.0,0.0,12.0,0.75,5.0,1.0,39.0,2.12,60.0,65.0
141,142,Sandeep Narwal,All Rounder,5,/teams/u-mumba,30.0,Season 6,18.0,66.0,7.0,87.2,86.0,29.06,1.0,0.0,25.0,1.38,7.0,1.0,41.0,1.88,81.0,50.61
142,142,Sandeep Narwal,All Rounder,5,/teams/u-mumba,30.0,Season 5,21.0,85.0,9.0,93.16,117.0,28.2,1.0,0.0,33.0,1.57,3.0,1.0,52.0,2.33,102.0,50.98
143,142,Sandeep Narwal,All Rounder,5,/teams/u-mumba,30.0,Season 4,16.0,66.0,7.0,89.77,88.0,27.27,0.0,0.0,24.0,1.5,2.0,3.0,42.0,2.5,83.0,50.6
144,142,Sandeep Narwal,All Rounder,5,/teams/u-mumba,30.0,Season 3,14.0,64.0,11.0,98.18,55.0,16.36,0.0,0.0,9.0,0.64,2.0,6.0,55.0,3.78,95.0,57.89
145,142,Sandeep Narwal,All Rounder,5,/teams/u-mumba,30.0,Season 2,16.0,83.0,11.0,81.5,146.0,31.5,1.0,0.0,46.0,2.87,3.0,2.0,37.0,2.12,71.0,52.11
146,142,Sandeep Narwal,All Rounder,5,/teams/u-mumba,30.0,Season 1,16.0,119.0,14.0,80.45,174.0,52.87,8.0,1.0,92.0,5.75,6.0,2.0,27.0,1.31,41.0,65.85
147,772,More GB,Raider,31,/teams/gujarat-fortunegiants,30.0,Overall,43.0,162.0,13.0,71.81,337.0,37.98,1.0,2.0,128.0,2.97,3.0,0.0,34.0,0.72,57.0,59.64
148,772,More GB,Raider,31,/teams/gujarat-fortunegiants,30.0,Season 7,15.0,55.0,9.0,74.16,120.0,29.16,0.0,0.0,35.0,2.33,1.0,0.0,20.0,1.26,33.0,60.6
149,772,More GB,Raider,31,/teams/gujarat-fortunegiants,30.0,Season 6,22.0,91.0,13.0,71.51,172.0,45.93,1.0,2.0,79.0,3.59,2.0,0.0,12.0,0.45,21.0,57.14
150,772,More GB,Raider,31,/teams/gujarat-fortunegiants,30.0,Season 5,6.0,16.0,6.0,66.66,45.0,31.11,0.0,0.0,14.0,2.33,0.0,0.0,2.0,0.33,3.0,66.66
151,621,Baldev Singh,"Defender, right corner",4,/teams/bengal-warriors,32.0,Overall,35.0,78.0,7.0,66.66,6.0,16.66,0.0,0.0,1.0,0.02,8.0,7.0,77.0,1.97,157.0,49.04
152,621,Baldev Singh,"Defender, right corner",4,/teams/bengal-warriors,32.0,Season 7,17.0,50.0,7.0,80.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,50.0,2.64,87.0,57.47
153,621,Baldev Singh,"Defender, right corner",4,/teams/bengal-warriors,32.0,Season 6,18.0,28.0,5.0,0.0,1.0,100.0,0.0,0.0,1.0,0.05,3.0,1.0,27.0,1.33,70.0,38.57
154,2286,Surender Gill,Raider,30,/teams/up-yoddha,33.0,Overall,14.0,55.0,8.0,74.64,142.0,33.09,0.0,0.0,47.0,3.35,1.0,0.0,8.0,0.5,12.0,66.66
155,2286,Surender Gill,Raider,30,/teams/up-yoddha,33.0,Season 7,14.0,55.0,8.0,74.64,142.0,33.09,0.0,0.0,47.0,3.35,1.0,0.0,8.0,0.5,12.0,66.66
156,637,Neeraj Kumar,"Defender, right cover",6,/teams/patna-pirates,34.0,Overall,34.0,60.0,11.0,60.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,60.0,1.64,143.0,41.95
157,637,Neeraj Kumar,"Defender, right cover",6,/teams/patna-pirates,34.0,Season 7,17.0,47.0,11.0,75.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,47.0,2.58,94.0,50.0
158,637,Neeraj Kumar,"Defender, right cover",6,/teams/patna-pirates,34.0,Season 5,17.0,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.7,49.0,26.53
159,791,Nitin Rawal,All Rounder,3,/teams/jaipur-pink-panthers,34.0,Overall,43.0,167.0,14.0,78.73,301.0,40.53,6.0,2.0,122.0,2.83,6.0,1.0,45.0,0.9,93.0,48.38
160,791,Nitin Rawal,All Rounder,3,/teams/jaipur-pink-panthers,34.0,Season 7,13.0,51.0,8.0,75.0,96.0,33.33,1.0,0.0,32.0,2.46,4.0,1.0,19.0,1.15,30.0,63.33
161,791,Nitin Rawal,All Rounder,3,/teams/jaipur-pink-panthers,34.0,Season 6,9.0,31.0,11.0,78.94,57.0,43.85,1.0,0.0,25.0,2.77,1.0,0.0,6.0,0.55,11.0,54.54
162,791,Nitin Rawal,All Rounder,3,/teams/jaipur-pink-panthers,34.0,Season 5,21.0,85.0,14.0,81.08,148.0,43.91,4.0,2.0,65.0,3.09,1.0,0.0,20.0,0.9,52.0,38.46
163,769,Mahender Singh,"Defender, left cover",1,/teams/bengaluru-bulls,36.0,Overall,61.0,167.0,10.0,89.47,19.0,5.26,0.0,0.0,1.0,0.01,13.0,12.0,166.0,2.5,322.0,51.55
164,769,Mahender Singh,"Defender, left cover",1,/teams/bengaluru-bulls,36.0,Season 7,15.0,46.0,7.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,46.0,2.6,87.0,52.87
165,769,Mahender Singh,"Defender, left cover",1,/teams/bengaluru-bulls,36.0,Season 6,24.0,63.0,6.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,63.0,2.58,122.0,51.63
166,769,Mahender Singh,"Defender, left cover",1,/teams/bengaluru-bulls,36.0,Season 5,22.0,58.0,10.0,100.0,2.0,50.0,0.0,0.0,1.0,0.04,5.0,3.0,57.0,2.36,113.0,50.44
167,388,Monu Goyat,Raider,30,/teams/up-yoddha,36.0,Overall,68.0,475.0,17.0,76.16,944.0,47.98,7.0,20.0,453.0,6.66,3.0,0.0,22.0,0.27,85.0,25.88
168,388,Monu Goyat,Raider,30,/teams/up-yoddha,36.0,Season 7,9.0,46.0,10.0,73.63,110.0,39.09,0.0,1.0,43.0,4.77,1.0,0.0,3.0,0.22,10.0,30.0
169,388,Monu Goyat,Raider,30,/teams/up-yoddha,36.0,Season 6,20.0,164.0,17.0,74.41,301.0,53.15,3.0,10.0,160.0,8.0,0.0,0.0,4.0,0.2,27.0,14.81
170,388,Monu Goyat,Raider,30,/teams/up-yoddha,36.0,Season 5,26.0,202.0,12.0,78.63,365.0,52.32,4.0,9.0,191.0,7.34,1.0,0.0,11.0,0.38,35.0,31.42
171,388,Monu Goyat,Raider,30,/teams/up-yoddha,36.0,Season 4,13.0,63.0,11.0,75.59,168.0,35.11,0.0,0.0,59.0,4.53,1.0,0.0,4.0,0.23,13.0,30.76
172,482,Farhad Rahimi Milaghardan,All Rounder,8,/teams/telugu-titans,38.0,Overall,56.0,120.0,5.0,80.0,145.0,34.48,0.0,0.0,50.0,0.89,4.0,1.0,70.0,1.17,179.0,39.1
173,482,Farhad Rahimi Milaghardan,All Rounder,8,/teams/telugu-titans,38.0,Season 7,16.0,45.0,5.0,83.58,67.0,32.83,0.0,0.0,22.0,1.37,0.0,0.0,23.0,1.43,56.0,41.07
174,482,Farhad Rahimi Milaghardan,All Rounder,8,/teams/telugu-titans,38.0,Season 6,22.0,47.0,5.0,81.66,60.0,36.66,0.0,0.0,22.0,1.0,4.0,1.0,25.0,0.95,69.0,36.23
175,482,Farhad Rahimi Milaghardan,All Rounder,8,/teams/telugu-titans,38.0,Season 5,18.0,28.0,4.0,61.11,18.0,33.33,0.0,0.0,6.0,0.33,0.0,0.0,22.0,1.22,54.0,40.74
176,115,Suraj Desai,Raider,8,/teams/telugu-titans,38.0,Overall,12.0,45.0,18.0,69.9,103.0,42.71,1.0,1.0,44.0,3.66,0.0,0.0,1.0,0.08,7.0,14.28
177,115,Suraj Desai,Raider,8,/teams/telugu-titans,38.0,Season 7,12.0,45.0,18.0,69.9,103.0,42.71,1.0,1.0,44.0,3.66,0.0,0.0,1.0,0.08,7.0,14.28
178,115,Suraj Desai,Raider,8,/teams/telugu-titans,38.0,Season 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,115,Suraj Desai,Raider,8,/teams/telugu-titans,38.0,Season 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,796,Rinku Narwal,Defender,4,/teams/bengal-warriors,38.0,Overall,45.0,88.0,7.0,88.23,17.0,11.76,0.0,0.0,2.0,0.04,7.0,4.0,86.0,1.75,179.0,48.04
181,796,Rinku Narwal,Defender,4,/teams/bengal-warriors,38.0,Season 7,17.0,45.0,5.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,45.0,2.52,94.0,47.87
182,796,Rinku Narwal,Defender,4,/teams/bengal-warriors,38.0,Season 6,15.0,21.0,5.0,71.42,7.0,14.28,0.0,0.0,1.0,0.06,1.0,0.0,20.0,1.26,51.0,39.21
183,796,Rinku Narwal,Defender,4,/teams/bengal-warriors,38.0,Season 5,13.0,22.0,7.0,100.0,8.0,12.5,0.0,0.0,1.0,0.07,4.0,1.0,21.0,1.3,34.0,61.76
184,579,Jaideep,"Defender, left corner",6,/teams/patna-pirates,38.0,Overall,65.0,174.0,7.0,92.3,13.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,174.0,2.52,382.0,45.54
185,579,Jaideep,"Defender, left corner",6,/teams/patna-pirates,38.0,Season 7,17.0,45.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,45.0,2.47,94.0,47.87
186,579,Jaideep,"Defender, left corner",6,/teams/patna-pirates,38.0,Season 6,22.0,58.0,5.0,87.5,8.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,58.0,2.54,134.0,43.28
187,579,Jaideep,"Defender, left corner",6,/teams/patna-pirates,38.0,Season 5,26.0,71.0,7.0,100.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,71.0,2.53,154.0,46.1
188,157,Ravinder Pahal,"Defender, right corner",2,/teams/dabang-delhi-kc,42.0,Overall,105.0,321.0,9.0,86.2,58.0,24.13,0.0,0.0,14.0,0.13,19.0,22.0,307.0,2.74,619.0,49.59
189,157,Ravinder Pahal,"Defender, right corner",2,/teams/dabang-delhi-kc,42.0,Season 7,16.0,44.0,8.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0,2.75,100.0,44.0
190,157,Ravinder Pahal,"Defender, right corner",2,/teams/dabang-delhi-kc,42.0,Season 6,22.0,59.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,59.0,2.54,125.0,47.2
191,157,Ravinder Pahal,"Defender, right corner",2,/teams/dabang-delhi-kc,42.0,Season 5,19.0,54.0,7.0,83.33,6.0,33.33,0.0,0.0,2.0,0.1,3.0,3.0,52.0,2.57,104.0,50.0
192,157,Ravinder Pahal,"Defender, right corner",2,/teams/dabang-delhi-kc,42.0,Season 4,14.0,37.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,37.0,2.5,72.0,51.38
193,157,Ravinder Pahal,"Defender, right corner",2,/teams/dabang-delhi-kc,42.0,Season 3,11.0,34.0,9.0,88.23,34.0,23.52,0.0,0.0,8.0,0.72,4.0,2.0,26.0,2.0,58.0,44.82
194,157,Ravinder Pahal,"Defender, right corner",2,/teams/dabang-delhi-kc,42.0,Season 2,14.0,64.0,9.0,82.35,17.0,23.52,0.0,0.0,4.0,0.28,7.0,5.0,60.0,3.78,96.0,62.5
195,157,Ravinder Pahal,"Defender, right corner",2,/teams/dabang-delhi-kc,42.0,Season 1,9.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,3.22,64.0,45.31
196,368,Sunil Kumar,Defender,31,/teams/gujarat-fortunegiants,42.0,Overall,67.0,182.0,8.0,97.36,76.0,3.94,0.0,0.0,3.0,0.04,12.0,10.0,179.0,2.49,329.0,54.4
197,368,Sunil Kumar,Defender,31,/teams/gujarat-fortunegiants,42.0,Season 7,17.0,47.0,7.0,100.0,13.0,7.69,0.0,0.0,1.0,0.05,6.0,4.0,46.0,2.35,84.0,54.76
198,368,Sunil Kumar,Defender,31,/teams/gujarat-fortunegiants,42.0,Season 6,25.0,76.0,8.0,96.66,30.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,76.0,2.88,140.0,54.28
199,368,Sunil Kumar,Defender,31,/teams/gujarat-fortunegiants,42.0,Season 5,24.0,58.0,7.0,96.77,31.0,3.22,0.0,0.0,1.0,0.04,2.0,3.0,57.0,2.29,101.0,56.43
200,368,Sunil Kumar,Defender,31,/teams/gujarat-fortunegiants,42.0,Season 4,1.0,1.0,1.0,100.0,2.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
201,725,Nitesh Kumar,Defender,30,/teams/up-yoddha,44.0,Overall,61.0,192.0,8.0,72.72,11.0,18.18,0.0,0.0,2.0,0.03,14.0,14.0,190.0,2.88,320.0,59.37
202,725,Nitesh Kumar,Defender,30,/teams/up-yoddha,44.0,Season 7,17.0,44.0,7.0,0.0,2.0,50.0,0.0,0.0,1.0,0.05,5.0,2.0,43.0,2.23,75.0,57.33
203,725,Nitesh Kumar,Defender,30,/teams/up-yoddha,44.0,Season 6,25.0,101.0,8.0,85.71,7.0,14.28,0.0,0.0,1.0,0.04,8.0,8.0,100.0,3.68,154.0,64.93
204,725,Nitesh Kumar,Defender,30,/teams/up-yoddha,44.0,Season 5,19.0,47.0,5.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,47.0,2.42,91.0,51.64
205,733,Surinder Singh,Defender,5,/teams/u-mumba,45.0,Overall,60.0,162.0,9.0,81.81,11.0,36.36,1.0,0.0,4.0,0.06,5.0,7.0,158.0,2.55,369.0,42.81
206,733,Surinder Singh,Defender,5,/teams/u-mumba,45.0,Season 7,16.0,42.0,9.0,60.0,5.0,80.0,1.0,0.0,4.0,0.25,2.0,2.0,38.0,2.25,90.0,42.22
207,733,Surinder Singh,Defender,5,/teams/u-mumba,45.0,Season 6,22.0,62.0,7.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,62.0,2.68,127.0,48.81
208,733,Surinder Singh,Defender,5,/teams/u-mumba,45.0,Season 5,22.0,58.0,6.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,58.0,2.63,152.0,38.15
209,261,Rohit Baliyan,Raider,5,/teams/u-mumba,45.0,Overall,65.0,292.0,11.0,81.0,600.0,43.83,6.0,3.0,263.0,4.04,2.0,0.0,29.0,0.41,90.0,32.22
210,261,Rohit Baliyan,Raider,5,/teams/u-mumba,45.0,Season 7,13.0,42.0,9.0,80.0,115.0,33.04,2.0,0.0,38.0,2.92,1.0,0.0,4.0,0.23,9.0,44.44
211,261,Rohit Baliyan,Raider,5,/teams/u-mumba,45.0,Season 6,19.0,108.0,11.0,83.51,188.0,50.0,1.0,0.0,94.0,4.94,1.0,0.0,14.0,0.68,32.0,43.75
212,261,Rohit Baliyan,Raider,5,/teams/u-mumba,45.0,Season 5,17.0,74.0,11.0,79.39,165.0,39.39,1.0,1.0,65.0,3.82,0.0,0.0,9.0,0.52,28.0,32.14
213,261,Rohit Baliyan,Raider,5,/teams/u-mumba,45.0,Season 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,261,Rohit Baliyan,Raider,5,/teams/u-mumba,45.0,Season 3,11.0,56.0,11.0,81.3,107.0,50.46,2.0,2.0,54.0,4.9,0.0,0.0,2.0,0.18,17.0,11.76
215,261,Rohit Baliyan,Raider,5,/teams/u-mumba,45.0,Season 2,5.0,12.0,7.0,76.0,25.0,48.0,0.0,0.0,12.0,2.4,0.0,0.0,0.0,0.0,4.0,0.0
216,94,Rishank Devadiga,Raider,30,/teams/up-yoddha,45.0,Overall,116.0,640.0,28.0,74.76,1256.0,47.29,25.0,10.0,594.0,5.12,2.0,0.0,46.0,0.37,142.0,32.39
217,94,Rishank Devadiga,Raider,30,/teams/up-yoddha,45.0,Season 7,13.0,46.0,9.0,83.6,122.0,36.88,2.0,0.0,45.0,3.46,0.0,0.0,1.0,0.07,8.0,12.5
218,94,Rishank Devadiga,Raider,30,/teams/up-yoddha,45.0,Season 6,23.0,104.0,10.0,79.77,262.0,38.16,3.0,1.0,100.0,4.34,0.0,0.0,4.0,0.17,19.0,21.05
219,94,Rishank Devadiga,Raider,30,/teams/up-yoddha,45.0,Season 5,21.0,170.0,28.0,75.73,305.0,54.09,12.0,5.0,165.0,7.85,1.0,0.0,5.0,0.19,16.0,31.25
220,94,Rishank Devadiga,Raider,30,/teams/up-yoddha,45.0,Season 4,14.0,70.0,11.0,70.21,141.0,49.64,2.0,2.0,70.0,5.0,0.0,0.0,0.0,0.0,17.0,0.0
221,94,Rishank Devadiga,Raider,30,/teams/up-yoddha,45.0,Season 3,16.0,115.0,14.0,74.45,184.0,57.6,4.0,2.0,106.0,6.62,1.0,0.0,9.0,0.5,22.0,40.9
222,94,Rishank Devadiga,Raider,30,/teams/up-yoddha,45.0,Season 2,13.0,58.0,8.0,67.5,120.0,36.66,0.0,0.0,44.0,3.38,0.0,0.0,14.0,1.07,26.0,53.84
223,94,Rishank Devadiga,Raider,30,/teams/up-yoddha,45.0,Season 1,16.0,77.0,9.0,65.57,122.0,52.45,2.0,0.0,64.0,4.0,0.0,0.0,13.0,0.81,34.0,38.23
224,2670,Saurabh Nandal,"Defender, left corner",1,/teams/bengaluru-bulls,45.0,Overall,16.0,42.0,8.0,100.0,1.0,100.0,0.0,0.0,1.0,0.06,5.0,4.0,41.0,2.25,74.0,55.4
225,2670,Saurabh Nandal,"Defender, left corner",1,/teams/bengaluru-bulls,45.0,Season 7,16.0,42.0,8.0,100.0,1.0,100.0,0.0,0.0,1.0,0.06,5.0,4.0,41.0,2.25,74.0,55.4
226,194,Joginder Singh Narwal,"Defender, left corner",2,/teams/dabang-delhi-kc,49.0,Overall,76.0,169.0,6.0,100.0,6.0,66.66,0.0,0.0,4.0,0.05,10.0,2.0,165.0,2.03,336.0,49.1
227,194,Joginder Singh Narwal,"Defender, left corner",2,/teams/dabang-delhi-kc,49.0,Season 7,16.0,41.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,41.0,2.31,74.0,55.4
228,194,Joginder Singh Narwal,"Defender, left corner",2,/teams/dabang-delhi-kc,49.0,Season 6,22.0,51.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,51.0,2.13,111.0,45.94
229,194,Joginder Singh Narwal,"Defender, left corner",2,/teams/dabang-delhi-kc,49.0,Season 5,8.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.12,24.0,37.5
230,194,Joginder Singh Narwal,"Defender, left corner",2,/teams/dabang-delhi-kc,49.0,Season 4,16.0,38.0,6.0,100.0,6.0,66.66,0.0,0.0,4.0,0.25,2.0,0.0,34.0,2.0,69.0,49.27
231,194,Joginder Singh Narwal,"Defender, left corner",2,/teams/dabang-delhi-kc,49.0,Season 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,194,Joginder Singh Narwal,"Defender, left corner",2,/teams/dabang-delhi-kc,49.0,Season 2,14.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.14,58.0,51.72
233,249,Hadi Oshtorak,All Rounder,6,/teams/patna-pirates,49.0,Overall,67.0,117.0,5.0,86.0,50.0,30.0,0.0,0.0,15.0,0.22,14.0,3.0,102.0,1.31,226.0,45.13
234,249,Hadi Oshtorak,All Rounder,6,/teams/patna-pirates,49.0,Season 7,17.0,41.0,5.0,94.44,36.0,22.22,0.0,0.0,8.0,0.47,6.0,1.0,33.0,1.58,68.0,48.52
235,249,Hadi Oshtorak,All Rounder,6,/teams/patna-pirates,49.0,Season 6,13.0,18.0,5.0,81.81,11.0,54.54,0.0,0.0,6.0,0.46,0.0,0.0,12.0,0.92,29.0,41.37
236,249,Hadi Oshtorak,All Rounder,6,/teams/patna-pirates,49.0,Season 5,16.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,1.06,55.0,36.36
237,249,Hadi Oshtorak,All Rounder,6,/teams/patna-pirates,49.0,Season 4,7.0,13.0,5.0,0.0,1.0,100.0,0.0,0.0,1.0,0.14,3.0,1.0,12.0,1.28,21.0,57.14
238,249,Hadi Oshtorak,All Rounder,6,/teams/patna-pirates,49.0,Season 3,10.0,18.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,1.7,40.0,45.0
239,249,Hadi Oshtorak,All Rounder,6,/teams/patna-pirates,49.0,Season 2,4.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.5,13.0,53.84
240,69,Manjeet Chhillar,All Rounder,29,/teams/tamil-thalaivas,51.0,Overall,108.0,563.0,14.0,81.08,719.0,31.15,5.0,2.0,224.0,2.07,15.0,23.0,339.0,3.0,621.0,54.58
241,69,Manjeet Chhillar,All Rounder,29,/teams/tamil-thalaivas,51.0,Season 7,15.0,41.0,6.0,68.42,19.0,21.05,0.0,0.0,4.0,0.26,2.0,2.0,37.0,2.33,81.0,45.67
242,69,Manjeet Chhillar,All Rounder,29,/teams/tamil-thalaivas,51.0,Season 6,19.0,67.0,8.0,79.31,29.0,27.58,0.0,0.0,8.0,0.42,5.0,2.0,59.0,2.84,121.0,48.76
243,69,Manjeet Chhillar,All Rounder,29,/teams/tamil-thalaivas,51.0,Season 5,15.0,52.0,9.0,68.96,29.0,17.24,0.0,0.0,5.0,0.33,1.0,3.0,47.0,3.06,85.0,55.29
244,69,Manjeet Chhillar,All Rounder,29,/teams/tamil-thalaivas,51.0,Season 4,12.0,68.0,11.0,75.32,77.0,31.16,1.0,0.0,24.0,2.0,1.0,5.0,44.0,3.58,73.0,60.27
245,69,Manjeet Chhillar,All Rounder,29,/teams/tamil-thalaivas,51.0,Season 3,15.0,106.0,13.0,91.81,171.0,26.31,2.0,0.0,45.0,3.0,5.0,5.0,61.0,3.73,99.0,61.61
246,69,Manjeet Chhillar,All Rounder,29,/teams/tamil-thalaivas,51.0,Season 2,16.0,107.0,11.0,85.25,217.0,30.87,0.0,0.0,67.0,4.18,1.0,3.0,40.0,2.43,78.0,51.28
247,69,Manjeet Chhillar,All Rounder,29,/teams/tamil-thalaivas,51.0,Season 1,16.0,122.0,14.0,71.75,177.0,40.11,2.0,2.0,71.0,4.43,0.0,3.0,51.0,3.18,84.0,60.71
248,2462,Sunil,"Defender, right corner",28,/teams/haryana-steelers,52.0,Overall,36.0,80.0,6.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,80.0,2.19,206.0,38.83
249,2462,Sunil,"Defender, right corner",28,/teams/haryana-steelers,52.0,Season 7,14.0,39.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,39.0,2.71,84.0,46.42
250,2462,Sunil,"Defender, right corner",28,/teams/haryana-steelers,52.0,Season 6,22.0,41.0,5.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,1.86,122.0,33.6
251,42,Dharmaraj Cheralathan,"Defender, right and left corner",28,/teams/haryana-steelers,53.0,Overall,114.0,294.0,9.0,94.25,174.0,24.13,0.0,0.0,42.0,0.36,24.0,12.0,252.0,2.0,466.0,54.07
252,42,Dharmaraj Cheralathan,"Defender, right and left corner",28,/teams/haryana-steelers,53.0,Season 7,15.0,38.0,5.0,93.75,16.0,12.5,0.0,0.0,2.0,0.13,3.0,1.0,36.0,2.2,75.0,48.0
253,42,Dharmaraj Cheralathan,"Defender, right and left corner",28,/teams/haryana-steelers,53.0,Season 6,22.0,40.0,6.0,95.45,22.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,40.0,1.68,69.0,57.97
